id,track.name,track.album.name,energy,danceability,acousticness,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
4J0e4gEqaLQlG5EM0wws1K,"An der schönen blauen Donau, Op. 314","Strauss, J.: An der schönen blauen Donau (The Blue Danube)",0.0252,0.233,0.975,0.601,2,0.143,-24.824,1,0.0346,94.736,4,0.0936
4j6vcASqI0ks97Smtkkdje,Revoada - Ao Vivo,Revoada (Ao Vivo),0.857,0.774,0.603,0.000104,4,0.962,-3.62,0,0.0934,140.019,4,0.772
4JOhRev1re0tKTIDUiHWOn,Dr. Dekker,"Ska Kings of the First Wave with the Skatalites, The Ethiopians, And Don Drummond",0.544,0.866,0.351,0.683,0,0.055,-10.88,0,0.0614,124.182,4,0.967
4JzVXnE9e7qExrT1NKgVT6,Só,Non Ducor Duco,0.765,0.698,0.415,0,8,0.344,-5.34,1,0.33,93.024,4,0.633
4k20Ie47EcWtS4wMBn8w8S,Invocada (Participação especial de Léo Santana) - Ao vivo,Hello mundo (Ao vivo),0.864,0.776,0.478,0,1,0.932,-4.281,1,0.0517,134.992,4,0.701
4K3iiMwytWoYxu0L4HnzCb,What They Hittin' Foe?,AmeriKKKa's Most Wanted,0.64,0.829,0.0295,0,0,0.746,-13.111,1,0.48,100.027,4,0.683
4k3K6Ke6KfAWb7zyQWrTEA,Pupilas Lejanas,Mystic Love,0.531,0.694,0.135,0,3,0.121,-8.43,1,0.0327,75.003,3,0.949
4k6Uh1HXdhtusDW5y8Gbvy,Bad Habit,Gemini Rights,0.494,0.686,0.613,0.000058,1,0.402,-7.093,1,0.0355,168.946,4,0.7
4k9EkhkFZY8Bk41Qi0Ob7P,The Choice Is Yours (Revisited),A Wolf In Sheep's Clothing,0.679,0.867,0.0336,0.00000159,10,0.0742,-12.028,0,0.207,101.293,4,0.68
4kDGFnLmcAxlWuBpxnQbJz,"Pretin (Verão, Pt. 1)",Flora Matos Vs. Stereodubs,0.732,0.871,0.0102,0.00000134,1,0.0563,-7.444,0,0.13,140.016,4,0.974
4kDzgYkIVT1JHFpKZOPxGW,Babylon By Gus,Babylon By Gus Vol. 1 - o Ano do Macaco,0.825,0.772,0.323,0.00000188,9,0.0715,-6.667,0,0.0593,96.014,4,0.746
4KkeXVll1wRH67T3cvJGa7,Acabou,Jogo De Cena,0.795,0.688,0.245,0.0114,9,0.0696,-10.612,1,0.0462,152,4,0.901
4KMXlzvtC8xjLseDqDjpeU,My Babe,The Essential Little Walter,0.334,0.676,0.862,0,5,0.32,-10.572,1,0.0508,158,4,0.867
4kNNWpU47YCCBSfWrsVuwk,Hear Me Now - Ao Vivo,Sex on the Beach (Ao Vivo),0.403,0.591,0.0267,0.00006,11,0.762,-8.772,1,0.0286,125.984,4,0.126
4ktho8rCAMhuDWrWqLZK8C,Cidade do Interior (Ao Vivo),Cidade do Interior (Ao Vivo),0.907,0.746,0.483,0,8,0.646,-3.402,0,0.0789,130.064,4,0.849
4L7M5d4dS7MFuJZJT3xoDN,A Bala Voou - Ao Vivo,"Ladrão de Coração, Vol. 2 (ao Vivo)",0.776,0.524,0.769,0,6,0.972,-8.62,0,0.0533,168.044,4,0.862
4l9hml2UCnxoNI3yCdL1BW,My Funny Valentine,Chet Baker Sings,0.00756,0.438,0.941,0.00643,0,0.109,-26.44,0,0.0382,133.32,4,0.277
4lbqUtqgX3dITgYJMBjCDS,Ain't Got Nobody,Genuine Houserocking Music,0.723,0.536,0.165,0.00812,8,0.288,-13.898,0,0.0415,126.737,4,0.916
4lcQ64FgH8aBhBfx19jlA4,A Beautiful Life,Gifts From The Holy Ghost,0.95,0.491,0.0000116,0,6,0.192,-3.091,0,0.0663,128.52,4,0.406
4llr8mcoauwrHBtjGb7F9S,Tipo Gin - Ao Vivo,Todo Mundo Ama O Chris (Ao Vivo),0.668,0.75,0.78,0.00000313,0,0.338,-4.49,0,0.061,94.998,4,0.786
4lRObncPmRz9K5RhdDBXJ2,Mesmo Ambiente (Ao Vivo),"Ao Vivo em Campo Grande, Vol. 04",0.88,0.558,0.42,0,7,0.971,-4.301,1,0.115,165.124,4,0.556
4LRPiXqCikLlN15c3yImP7,As It Was,As It Was,0.731,0.52,0.342,0.00101,6,0.311,-5.338,0,0.0557,173.93,4,0.662
4LwU4Vp6od3Sb08CsP99GC,The Next Episode,2001,0.909,0.922,0.0281,0,10,0.0856,-2.429,0,0.27,95.295,4,0.309
4lY8owVvXMSNqt0Hin9Xnf,Eu Fui Atrás de um Caminhão / Dê um Grito Aí / Beijo Cigano - Ao Vivo,Só as Antigas (Ao Vivo),0.888,0.653,0.0872,0.0000352,7,0.152,-6.127,1,0.0394,120.037,4,0.491
4m1mqQuy34Nzh0480VR364,Incendeia,Incendeia,0.461,0.893,0.713,0.0406,3,0.117,-5.708,0,0.422,135.136,4,0.864
4m6OC8u2rC6LMFtFWsME7d,Time After Time - Vocal Version,Chet Baker Sings,0.0454,0.501,0.938,0.0000376,0,0.2,-18.783,1,0.0388,99.783,4,0.255
4M7bbRsVNB8iWQaX8Sbfln,That's My Way,Contra Nós Ninguém Será,0.754,0.768,0.255,0,10,0.301,-4.327,0,0.164,83.015,4,0.506
4mn2kNTqiGLwaUR8JdhJ1l,House of the Rising Sun,The Singles Plus,0.484,0.316,0.000334,0.00445,9,0.0912,-9.11,0,0.0308,117.363,3,0.299
4Mnfug0sgaMw7g3wyZD4ss,"Calma Amor - Ao Vivo Na Ilha Da Magia,Brasil/2008",Ao Vivo Na Ilha Da Magia,0.725,0.648,0.729,0.00000181,4,0.953,-8.49,0,0.0475,96.19,4,0.808
4mPd1gJhgcYFRSJyoYAxE8,Is This Love,Kaya - Deluxe Edition,0.525,0.766,0.00839,0,6,0.055,-10.356,0,0.099,122.448,4,0.864
4muZ1PUxmss4cVmYnpLrvs,Refém,O Cara Certo,0.542,0.648,0.692,0,3,0.0923,-6.292,1,0.036,147.861,4,0.835
4MzP4ITKbtQ9e844ZjJwIP,Us Mano e as Mina,Seja Como For (Remasterizado),0.673,0.791,0.275,0,10,0.319,-8.394,0,0.602,176.833,4,0.88
4N7TiPRVQ4guR7YML9rGjZ,Metade,Metade,0.238,0.69,0.719,0,0,0.0915,-11.914,1,0.0391,136.068,4,0.296
4NbfriaDolX0mbgxP56YDb,"Suite No. 3 in D Major, BWV 1068: II. Air",Bach for Meditation,0.0846,0.0769,0.922,0.929,2,0.113,-25.997,1,0.045,176.329,4,0.0586
4NJKCE1TBC653P3dCnto0u,Simplesmente Ela,Simplesmente Ela,0.616,0.572,0.227,0,4,0.0728,-2.609,0,0.083,83.04,3,0.545
4NLCCQYE8415lPsXGEXScp,Sorte Que Cê Beija Bem - Ao Vivo,Maiara & Maraisa (Ao Vivo),0.887,0.503,0.141,0,7,0.861,-4.132,1,0.317,92.07,4,0.504
4NNZZXHgn9F3cCgC1YGmLl,Todo Seu - Ao Vivo,É Simples Assim (Ao Vivo),0.819,0.631,0.293,0,7,0.586,-5.018,1,0.131,152.018,4,0.665
4NQfrmGs9iQXVQI9IpRhjM,The Thrill Is Gone,Completely Well,0.46,0.547,0.344,0.442,11,0.0983,-8.759,0,0.0256,90.768,4,0.543
4NSOfc6DwKgAuzvaItbKrP,Fogo na Gasolina - Ao Vivo,Fogo na Gasolina (Ao Vivo),0.922,0.703,0.636,0,8,0.911,-5.501,1,0.0413,136.037,4,0.757
4NsPN2aQZCrgraYbKoMKsO,Cut The Line,Cut The Line,0.918,0.48,0.000331,0,9,0.0951,-2.373,0,0.0739,140.026,4,0.506
4OE4vwAioCSx6s93folur6,Ciclo Vicioso - Ao Vivo,Ciclo Vicioso (Ao Vivo),0.72,0.489,0.38,0,1,0.531,-4.937,1,0.0857,160.414,4,0.544
4ohps6RKcqCWMfK8GFcYE5,Onda Onda (Olha a Onda),Capitao Tchaka,0.805,0.666,0.362,0.000126,1,0.0716,-7.396,0,0.219,92.631,4,0.437
4ol2UyMTiklHVujAWg02nE,I Got It Bad And That Ain't Good,Night Train (Expanded Edition),0.0527,0.488,0.971,0.911,5,0.0882,-27.331,1,0.0478,49.689,4,0.193
4oRI9c4EmcKo9kbgVM8zWP,Nem Tchum - Ao Vivo,Reflexo - Deluxe (ao Vivo),0.502,0.481,0.866,0,5,0.975,-6.259,1,0.12,139.235,4,0.489
4p3ZUX6cVNehD8EphzU7iJ,Presentinho - Ao Vivo No Rio De Janeiro / 2019,Pra Não Desgrudar - Presentinho (Ao Vivo),0.61,0.626,0.717,0,2,0.952,-7.222,1,0.0322,144.058,4,0.67
4P5cw8rpwDAQdzIy5nltzj,Heavy Is The Crown,Heavy Is The Crown,0.808,0.214,0.00154,0.0000575,6,0.0741,-4.668,0,0.0586,159.869,4,0.207
4PBj43xrepBtpGDcrVewUf,Keep It Away,Keep It Away,0.973,0.478,0.000178,0.000572,6,0.0681,-4.578,0,0.0366,95.996,4,0.496
4pbJqGIASGPr0ZpGpnWkDn,We Will Rock You - Remastered 2011,News Of The World (2011 Remaster),0.497,0.692,0.676,0,2,0.259,-7.316,1,0.119,81.308,4,0.475
4pnlRYoaaGu24SuC3et5Pv,Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo,Yasmin Santos Ao Vivo em São Paulo - EP 3,0.828,0.693,0.162,0,11,0.686,-4.374,1,0.076,124.841,4,0.81
4POgt5ayni68MeLqclubcC,Red Red Wine,The Best Of UB40 Volume I,0.298,0.857,0.00217,0.0000108,1,0.209,-15.611,1,0.0616,89.124,4,0.825
4psvG7pbFjZvGwBhw7cz6y,Atrás Do Meu Amor,Mais Uma Vez,0.817,0.715,0.388,0.0542,5,0.134,-4.866,0,0.0598,104.993,4,0.71
4pt5fDVTg5GhEvEtlz9dKk,I WANNA BE YOUR SLAVE,Teatro d'ira - Vol. I,0.608,0.75,0.00165,0,1,0.178,-4.008,1,0.0387,132.507,4,0.958
4pwFy4YPNGMxK2P2FfQfvt,Poesia Acústica 10: Recomeçar,Poesia Acústica 10: Recomeçar,0.636,0.739,0.257,0,8,0.175,-5.975,1,0.0737,142.055,4,0.442
4pZt1KU0y9Ckrw5Bcp60GB,Respeito É pra Quem Tem,Rap É Compromisso (Edição Comemorativa),0.551,0.898,0.044,0,9,0.206,-7.482,0,0.359,84.604,4,0.717
4qbiCq2xkNPyojuZFeNeqx,Jailbreak,Jailbreak (Deluxe Edition),0.761,0.616,0.196,0.0025,3,0.374,-9.199,1,0.126,145.074,4,0.708
4QpmwtoYEvENZJPQ6a2kbw,Brooklyn's Finest,Reasonable Doubt,0.715,0.495,0.135,0.00000104,6,0.0748,-8.855,1,0.497,189.862,4,0.743
4qsOrxBv09HhNSpsgMRXdC,Esqueça-Me Se For Capaz,Festa das Patroas 35%,0.685,0.799,0.276,0,6,0.13,-5.366,0,0.0725,122.013,4,0.623
4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),Leave Before You Love Me,0.738,0.721,0.00226,0.00000441,7,0.118,-4.77,1,0.0403,119.976,4,0.637
4QWumyD2uwiePBBha9XBHI,No Ouvidinho,No Ouvidinho,0.834,0.885,0.403,0.0000322,3,0.0865,-3.374,1,0.0394,124.018,4,0.84
4Qxv2L4JICAWLFrBV6QeH8,Around The Way Girl,Mama Said Knock You Out (Deluxe Edition),0.669,0.608,0.00435,0.0109,1,0.337,-10.834,0,0.335,202.062,4,0.679
4R6rf3KbP45JST6Cr3Enry,Mean To Me - Remastered/1998,This Time I'm Swingin',0.145,0.615,0.748,0,7,0.0292,-14.283,1,0.0422,102.633,4,0.505
4RC2nzqaQygxoVQOVv3XlT,Contatinho - Ao Vivo,Contatinho (Ao Vivo),0.934,0.787,0.223,0.0000187,10,0.951,-5.136,0,0.0773,152.018,4,0.813
4rmCI9VWrwrJTJ8XQ80BMN,My Little Brown Book,Duke Ellington & John Coltrane,0.187,0.372,0.942,0.139,0,0.161,-13.497,0,0.0323,70.334,4,0.217
4rNTVavvYJ6RZnWQDqOJrP,Camaleão,Camaleão,0.549,0.65,0.574,0.0000932,4,0.102,-8.729,1,0.0261,110.087,4,0.53
4ROzGMbRxum5BqaAM4ZcAe,um louco sempre morre apaixonado.,um louco sempre morre apaixonado.,0.665,0.592,0.229,0,1,0.366,-6.376,1,0.036,139.773,4,0.493
4rrrn8OLrttq7r9RgNXalU,"Piano Concerto No. 2 in C Minor, Op. 18: 2. Adagio sostenuto",Rachmaninov: Piano Concerto No.2,0.0545,0.194,0.983,0.945,4,0.0551,-24.877,1,0.0366,140.966,4,0.0385
4RtmmBvQ6r3dJG2nYJm1mU,Ralando O Tchan (Dança Do Ventre),É O Tchan Do Brasil,0.86,0.771,0.529,0,7,0.525,-8.569,1,0.0673,102.102,4,0.801
4SFBV7SRNG2e2kyL1F6kjU,"The Well-Tempered Clavier: Book 1, BWV 846-869: I. Prelude in C Major, BWV 846",Piano Book (Deluxe Edition),0.126,0.221,0.989,0.897,0,0.102,-25.427,1,0.0447,133.63,4,0.216
4sIFFlKwckHSuv3asqc49L,Solinho,Solinho,0.91,0.715,0.29,0.00000261,6,0.157,-2.648,1,0.0418,95.076,4,0.804
4sMH75ctV0RVSOHZqXJpHD,It's Been A Long Time,The 18th Letter / The Book Of Life,0.547,0.745,0.00958,0.0000291,11,0.0844,-7.409,0,0.295,177.398,4,0.858
4smkJW6uzoHxGReZqqwHS5,I'll Be Seeing You,Billie Holiday,0.0304,0.355,0.989,0.0555,1,0.116,-20.479,1,0.0361,90.495,3,0.188
4SrJyRdyHYxxkcVMQ3QkGE,Corcovado (Quiet Nights Of Quiet Stars),The Girl From Ipanema - The Bossa Nova Years,0.152,0.572,0.961,0.000432,9,0.136,-15.658,0,0.0408,127.497,4,0.339
4suKHiKiIP8uBmYWRBm3l9,Rap do Zoro: O Maior Espadachim do Mundo (Nerd Hits),Rap do Zoro: O Maior Espadachim do Mundo (Nerd Hits),0.655,0.648,0.189,0,1,0.122,-5.256,0,0.0406,121.017,4,0.162
4sVJ6EbRO1esFJl99ZMhKk,Maionese (Mayonesa),Me Beija,0.899,0.89,0.199,0,11,0.057,-5.683,1,0.196,97.098,4,0.84
4tbHJc3pgypdIGeWxK5CwS,Heard It On The X,Heard It On The X,0.918,0.442,0.018,0.178,9,0.289,-5.669,1,0.0526,96.557,4,0.613
4Tg3dITSSQFs49V1DhIotM,Faz Direito,Faz Direito,0.624,0.823,0.0213,0.000457,11,0.166,-7.135,0,0.269,147.212,4,0.398
4tlqGrCS0PdlDPHyWPkgMR,Nobre Vagabundo,Feijão Com Arroz,0.435,0.788,0.628,0.00000122,10,0.0869,-9.055,1,0.232,80.929,4,0.81
4tRErerEoiCOIV2pLfL7hv,Não Quero Ser Mais Eu - Ao Vivo,Yasmin Santos ao vivo em Goiânia vol 1,0.714,0.619,0.281,0,1,0.254,-5.351,0,0.0344,113.995,4,0.474
4tTn60nEnw46GnkWsn5wVE,Toma Que Toma,Toma Que Toma,0.961,0.929,0.519,0.00128,4,0.298,-5.813,0,0.101,120.042,4,0.899
4tURxbyJrdngCsxanBd25F,Mineirinho / Sai da Minha Aba (Bicão) - Ao Vivo,SPC 25 Anos (Ao Vivo),0.906,0.774,0.369,0.00000336,7,0.809,-6.992,1,0.0475,105.038,4,0.567
4tYFy8ALRjIZvnvSLw5lxN,Party,Un Verano Sin Ti,0.799,0.829,0.0151,0.000543,9,0.242,-5.389,1,0.0897,97.013,4,0.471
4u4NyuceXP7Uzh7XFJKCr1,Hold On,Hold On,0.634,0.658,0.0106,0,1,0.132,-5.797,0,0.0413,139.98,4,0.29
4u7EnebtmKWzUH433cf5Qv,Bohemian Rhapsody - Remastered 2011,A Night At The Opera (2011 Remaster),0.404,0.414,0.271,0,0,0.3,-9.928,0,0.0499,71.105,4,0.224
4u7hiFNXUeTG3A4dqQrkcd,Resurrection,Resurrection,0.682,0.769,0.0252,0.000384,1,0.702,-12.584,1,0.354,91.486,4,0.433
4UXg7GGIn9sYtpTKbpfvTJ,Doce Tentação,Doce Tentação,0.746,0.622,0.747,0.0000317,7,0.11,-9.347,1,0.0791,97.863,4,0.834
4UyoswHCt1WgJhPCrfX330,Kingdom,Kingdom,0.938,0.487,0.000122,0.00000174,2,0.301,-4.07,1,0.0743,160.012,4,0.597
4Vkk3iD1VrENHJEACNddvt,Moanin' - Remastered,Moanin' (Expanded Edition),0.493,0.612,0.804,0.266,5,0.202,-8.589,0,0.0467,126.358,4,0.484
4vLYewWIvqHfKtJDk8c8tq,"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)",Kind Of Blue (Legacy Edition),0.151,0.532,0.706,0.00136,0,0.116,-17.266,1,0.0376,136.759,4,0.211
4VN0hXiTHKJxJLj109r59l,Funk Total: Surto (feat. Ruxell),Funk Total: Surto (feat. Ruxell),0.88,0.834,0.333,0,10,0.061,-2.677,0,0.163,135.054,4,0.842
4voEoczU7Ijborps9XF1n3,I Get Around,Strictly 4 My N.I.G.G.A.Z...,0.416,0.846,0.156,0.00000934,10,0.238,-13.767,0,0.118,96.188,4,0.645
4vOxm62D31rtPGtxla7PTQ,Álcool ou Gasolina (Ao Vivo),Álcool ou Gasolina (Ao Vivo),0.899,0.748,0.369,0,9,0.966,-6.666,1,0.0875,129.993,4,0.671
4VQNCzfZ3MdHEwwErNXpBo,All Eyez On Me (ft. Big Syke),All Eyez On Me,0.723,0.872,0.0293,0,1,0.327,-5.968,1,0.247,93.279,4,0.843
4vTI1wFRtzrk4GQNHjG8fx,Cigana - Ao Vivo,Raça Negra e Amigos II (Ao Vivo),0.63,0.655,0.47,0,0,0.589,-6.717,1,0.0353,141.981,4,0.355
4Wbc65UGEKfToeo4w8rQO7,Mas Alla De Tus Ojos,Vivi En Do,0.368,0.784,0.347,0.00287,4,0.123,-7.137,0,0.0463,143.87,4,0.397
4WnXJEmktIas3NyqVJLepw,Carta pro Passado,Carta pro Passado,0.368,0.574,0.677,0,0,0.081,-9.363,1,0.0401,165.762,4,0.429
4Ws6gg0N987D2e0140nQHf,Amiga - Ao Vivo,Bar Das Coleguinhas 2,0.765,0.59,0.532,0,4,0.475,-3.536,0,0.0552,160.077,4,0.501
4wudbbceOZKjRlhTtbHvAs,Spiegel im Spiegel - Version for Violin and Piano,Arvo Pärt: Alina,0.006,0.176,0.899,0.0000324,5,0.105,-42.238,1,0.0384,71.477,3,0.0383
4wv5kAIPTucM1bzkijtswa,A Cura,A Cura,0.405,0.573,0.73,0,4,0.112,-9.131,1,0.0362,159.936,4,0.267
4WyfQ9OavlPgFqiaV1sy8V,"Elégie in C Minor, Op. 24 (Arr. Parkin)",Elgar,0.0422,0.115,0.966,0.919,8,0.0896,-24.137,1,0.0404,87.855,3,0.037
4WZfgKQ9WGPsa25rHVrL3x,Rap É Compromisso,Rap É Compromisso (Edição Comemorativa),0.712,0.869,0.204,0,2,0.291,-8.383,1,0.364,87.217,4,0.817
4X4R6a3ozcVuttubrUU9mf,A Latinha,Mãe De Samba,0.958,0.473,0.305,0,7,0.334,-4.231,1,0.132,161.059,4,0.727
4x5q5T5mhE1xvoCVXY6qrN,Melodia Alucinógena,Melodia Alucinógena,0.644,0.685,0.746,0.755,1,0.157,-9.458,1,0.0365,130.077,4,0.405
4x8XaoLvpo6kd51PZD16RK,Sogra - Ao Vivo,Sogra (Ao Vivo),0.742,0.519,0.55,0,11,0.951,-7.184,1,0.0702,138.11,4,0.777
4XcWXKMKp53c8OU3HHlxgL,Amor e Fé - Acústico,Cheiro do Mato (Acústico),0.697,0.632,0.589,0,4,0.375,-7.086,0,0.0377,135.961,4,0.837
4xxeEWGQNFQ6qehlnev5LS,Te Amo Demais,"Decretos Reais, Vol.1",0.625,0.713,0.573,0,0,0.11,-3.473,1,0.0268,114.023,4,0.687
4Y4XTJ04mMw6o6FFPcFoNN,Pra Te Ter Aqui,Me Leva,0.777,0.677,0.00703,0.00000104,9,0.0379,-7.898,1,0.0515,156.339,4,0.894
4Ycxxey44cbNGTGLD5NVrs,Cara Caramba Sou Camaleão,Chiclete Com Banana,0.86,0.786,0.148,0.00636,2,0.0576,-10.904,1,0.0554,109.041,4,0.936
4yibMEwSzelLmFtyXwWwZs,If I Can Dream (From The Original Motion Picture Soundtrack ELVIS),If I Can Dream (From The Original Motion Picture Soundtrack ELVIS),0.463,0.465,0.0208,0,1,0.108,-8.385,1,0.03,188.05,3,0.232
4YPPXfCUuKEWvvsnl64BEA,The Lark Ascending,Vaughan Williams: The Lark Ascending,0.0129,0.0946,0.903,0.294,4,0.082,-32.298,0,0.0491,82.741,4,0.0382
4ypqT6MRc3FmLWJXQ7XGNZ,Jah Jah Me Leve,Reggae a Vida Com Amor,0.713,0.78,0.0477,0.0000932,7,0.0764,-5.849,0,0.0511,125.958,4,0.893
4zcfHYvIrkw9DruZVPsE1t,10% - Ao Vivo,Ao Vivo Em Campo Grande,0.867,0.51,0.418,0,7,0.922,-4.168,0,0.253,76.762,4,0.5
4zGtfOglDBfVUypabBwIjQ,Desce Pro Play (PA PA PA),Desce Pro Play (PA PA PA),0.71,0.935,0.0769,0.00000192,11,0.173,-5.085,0,0.158,100.009,4,0.635
4zN21mbAuaD0WqtmaTZZeP,Ferrari,Ferrari,0.69,0.847,0.0127,0.00006,1,0.0526,-7.877,0,0.0493,125.004,4,0.692
4zPDjRgceGrR0Sm54YDTTf,Autumn Nocturne,Blues Walk,0.0678,0.539,0.967,0.168,0,0.114,-18.039,1,0.0468,124.105,4,0.263
4zxd4tiXPlWMqoJltbVTbE,Stella By Starlight (feat. John Coltrane & Bill Evans),Kind Of Blue (Legacy Edition),0.144,0.47,0.912,0.000118,10,0.0965,-12.824,1,0.0365,84.787,4,0.243
503OTo2dSqe7qk76rgsbep,Still D.R.E.,2001,0.775,0.816,0.16,0.00031,11,0.0543,-3.323,1,0.234,93.431,4,0.527
50EergVxFfIB7x4S6CuRgJ,A Dança Da Sensual,Me Chama,0.699,0.764,0.131,0,2,0.0324,-12.78,1,0.0414,100.86,4,0.797
50mawjudhEofTcUIpRmGXr,Deixa Acontecer,100% Grupo Revelação,0.785,0.649,0.607,0,11,0.797,-6.588,0,0.0347,92.982,4,0.965
50nfwKoDiSYg8zOCREWAm5,Shivers,'=,0.859,0.788,0.281,0,2,0.0424,-2.724,1,0.0856,141.02,4,0.822
50y6y3iwBlKKev2U4a6GK5,Let The Good Times Roll,The Best Of Louis Jordan,0.401,0.705,0.812,0,9,0.319,-9.506,0,0.0475,104.956,4,0.649
50zr9GG0ZeGJ4k8TG5x2S2,Acende o Celular - Ao Vivo,"Ladrão de Coração, Vol. 1 (ao Vivo)",0.651,0.579,0.804,0,6,0.694,-8.511,0,0.0311,152.054,4,0.769
512gC8sU5PxZAFrskHEfzk,Little Angel Child,Fast Fingers,0.638,0.5,0.125,0.0285,2,0.199,-7.262,1,0.0461,122.621,4,0.746
51q18FumrFUNX0xpjEPKb7,A Sentada da Malvadona,A Sentada da Malvadona,0.587,0.935,0.124,0,1,0.0761,-2.355,1,0.307,134.995,4,0.921
51uXmhqGR76tT2UeKZyeN6,Quero Você do Jeito Que Quiser,"Festa das Patroas, EP1",0.604,0.698,0.501,0,4,0.251,-4.574,1,0.0457,127.707,4,0.353
52GmHO5DikTIKc3yBmTTT1,"Symphony No. 8 In B Minor, D.759 - ""Unfinished"": 1. Allegro moderato","Schubert: Symphony No.8 ""Unfinished""; Symphony No.9 ""Great""",0.0354,0.1,0.901,0.865,11,0.125,-17.211,0,0.0387,73.968,4,0.0426
52IuMfbQa9aqRPz2oYPAI8,Express Yourself,Straight Outta Compton,0.583,0.851,0.0506,0,8,0.236,-11.022,0,0.286,95.048,4,0.956
52oFyYDNaeeIU6hFy5HNIj,Dá-Lhe Que Dá-Lhe (30 e Poucos Anos),Dá-Lhe Que Dá-Lhe (30 e Poucos Anos),0.745,0.59,0.181,0,2,0.259,-7.474,1,0.142,100.114,4,0.765
536IQLpGTM90GY9Gp5sjTn,Hoje Vai Dar Praia,Hoje Vai Dar Praia,0.883,0.912,0.479,0,4,0.216,-6.454,1,0.0774,122.049,4,0.883
53BZ6XygAoubR5DU5w38Vq,Real Muthaphuckkin' G's,Gangsta Memorial,0.853,0.724,0.0164,0,11,0.65,-3.895,0,0.283,170.51,4,0.775
53IU9F8f37h7ORaYAP09SN,Senta Karol,Aumenta o Paredão,0.543,0.924,0.608,0.000378,5,0.0625,-7.102,1,0.0504,100.022,4,0.791
53RxHysDJ0cjugMcPymwja,ABALO EMOCIONAL - Ao Vivo,LUAN CITY AVENIDA AMARILDO SANTANA (Ao Vivo),0.915,0.441,0.306,0,3,0.252,-4.096,0,0.112,185.936,4,0.726
546dFmvwFGBY7MJOkV5ctq,Todo Seu - Ao Vivo,Todo Seu (Ao Vivo),0.817,0.632,0.3,0,7,0.573,-5.028,1,0.122,151.993,4,0.68
54h1RKrrFJDsNOfhwmqu9o,In the Mood - Live,The Glenn Miller Carnegie Hall Concert (Live),0.654,0.463,0.824,0.917,8,0.372,-9.72,1,0.0659,175.204,4,0.592
54wyAgc6pQzXTBOjgN38vg,Leeches,Leeches,0.913,0.406,0.000707,0,8,0.104,-4.254,0,0.18,159.974,4,0.345
54X78diSLoUDI3joC2bjMz,Purple Rain,Purple Rain,0.452,0.367,0.0353,0.00228,10,0.689,-10.422,1,0.0307,113.066,4,0.189
55A8N3HXzIecctUSvru3Ch,Pressure Drop,Monkey Man,0.641,0.605,0.0503,0,8,0.121,-8.291,1,0.0446,146.84,4,0.972
55bxiH6LekEgK1yK2r4lZi,Deus Me Livre De Fofoca - Léo Santana Ao Vivo / 2020,Al Mare (Léo Santana Ao Vivo / 2020),0.713,0.861,0.75,0.0000051,7,0.487,-5.704,1,0.0722,113.057,4,0.585
55JD9Pxjdqz9QX5mfrzmZ3,arrepiou,arrepiou,0.709,0.858,0.249,0.00000569,8,0.13,-5.921,1,0.068,139.985,4,0.752
55JRVOuDZzBrBwHecObTUb,Agamamou - Ao Vivo,Artpopuloucos #02 (Ao Vivo),0.871,0.754,0.189,0.000656,7,0.899,-10.872,1,0.0469,99.706,4,0.776
55PZTNK5UmUqWktzQtU1uI,Reggae Das Tramanda,Armandinho Ao Vivo,0.842,0.583,0.426,0.0000226,4,0.867,-6.833,1,0.0318,97.429,4,0.562
55R55xkOXXMIamliwHbydD,Baby Bust It,A Constipated Monkey,0.656,0.815,0.0509,0.0000506,1,0.0683,-9.461,0,0.333,93.021,4,0.637
55yPlote432saxAHYwlqp4,Ain't My Dog,Ain't My Dog,0.434,0.806,0.279,0,11,0.175,-8.827,0,0.16,134.055,4,0.595
55ZjdmU2X8iClV61wAdHX6,O Canto da Cidade,O Canto Da Cidade,0.677,0.71,0.154,0.00961,4,0.155,-12.371,0,0.0519,107.108,4,0.871
56bWd9eEu5xsIWETPBIA8k,Inaraí,Katinguelê Na Área,0.798,0.631,0.313,0,6,0.389,-9.488,0,0.0954,146.15,4,0.82
56iyWsVVO1aZKbPQ5W7RqY,Levada Louca - Live,Ao Vivo,0.952,0.388,0.0229,0.000298,11,0.913,-7.54,0,0.374,169.395,4,0.441
56oReVXIfUO9xkX7pHmEU0,On the Nature of Daylight,The Blue Notebooks (15 Years),0.341,0.065,0.154,0.854,10,0.109,-12.743,0,0.0482,65.38,4,0.0334
56U1WCUL6mbxoSSYgbBame,Castelos & Ruínas,Castelos & Ruínas,0.584,0.799,0.103,0.00000111,2,0.457,-8.157,1,0.118,117.031,4,0.404
570zBdab8qenUWMccosa9R,Bitterness,Nocturnal Rites,0.939,0.354,0.0000678,0.0189,4,0.257,-3.906,0,0.0565,111.576,3,0.2
5719MEdRQcH4c3phXqX7WN,Mal Feito - Ao Vivo,Mal Feito (Ao Vivo),0.831,0.732,0.554,0,0,0.903,-3.791,0,0.0691,123.942,4,0.684
